Feature ID	Taxon	Confidence
7344cc005f871c99b30e7d59000e593c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999993455564715
d9bd3611fbc617f76a31b7f115534ad5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999995334439282
08fd21ca589e7b87e9286d8245068416	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998647004333
7dc998722913f77b6d825e7286d59ee9	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999837199992
1b03e57d2ea706d082f0f80dc1066f41	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.7298062450959566
7c2fd9a9e9862a1fe21a7b56b5113159	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999779983818
ee11d21a23aaa3c2e924edb3abab6fc1	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_periodonticum	0.8532283668355678
a92fbafe3b0818677387a12e74982ed1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999996733894635
c5f8068c5e177be192a02382c1349026	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Haemophilus_parahaemolyticus	0.9297705182743105
9b5c62bb67ec6ce206d7a6646a34383f	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__Leptotrichia_wadei	0.8278668382165041
725875f0897d76071d72a7bc3bb182d4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.9394791430994618
cea2434fe713d0ccfb8fd200ce999b72	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999900055749
d61642f5a25bf388236d257e1acd2d89	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8218603347742247
d8f2d35c08e48a8529eb9d762930b6f0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9929771899520242
6f180d5abc492f01dd5d694f644c276b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999784738151
5e074964f75be95aba55324c9d901a43	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9996160035641684
2ab5d06a8c567cea7a6e51916b1d5fdd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.8970804647036122
7375bff9f0cca9c0ff5f00302b2ef414	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9996740477192754
21db6f0d0a96795cd588cba5cc73b6ce	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998841664486
2507e1d54b0420ee5851cde3551c08fb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998754151046
2e32389bd3638c14dbdba284d89fac4f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Dolosigranulum; s__uncultured_bacterium	0.8179805679796521
dca9589b1ac1097b3609b86b9e6a646f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999009241902
d656ecafcfcb65a347fef199d17cd329	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999997965297661
c9b3c52a51269e8b923a2ae431afcf17	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_bacterium	0.9997360714502029
43ec686ac7005dd9c81da0ad2aab21ac	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9768006928533434
693aaf93cc03a9b1750eb48d9cc8ee48	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999998436326254
7a834a1cf894b4ed22ce80b21ee544b1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9996690432500885
95d8d720633e2d461dca878f679f3f03	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.9594328934893005
e3cbbabdb53a70610627db59dc5209ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Haemophilus_parahaemolyticus	0.8889344508426685
71a3fae276ac8079ec2bcc9b56687481	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.7446329028002466
4d22a73cc1b4a1f4ffda2d649fcaf514	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.999990872109449
50ff67b3c469e5d271211a68f358791e	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999926245949
aa5fa0564ea12c418c7691dd4dcce18f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9997088310318331
64984c0abdcb68483add6738f87f2700	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_denticola	0.9996146013251512
3920d92794b61cc2ce83c54eb0373e1a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_histicola	0.9998089790148678
2d4c7bb62e7f107a33bce4251f139a48	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus; s__Anaerococcus_octavius	0.7228811646826858
f561572de8084e05b7b6ddab6281915f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium	0.9250651141659988
55d6778934c5f24aee89abb3dc1d42b1	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999486764606
e05e6b69eb29b230e3e05d99b8828d35	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998272689747
1063a0946dca3bb9802f0ae87a35d715	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Dolosigranulum	0.9999999990790087
61a5f8bd94b3a7eab3b1cac369a0f5f8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.7740309033899437
cfc526ccbc8f729992190ea02b63a5f8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999996643867437
0600dec785346b8d44903101131f7040	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999848779365844
3d25117affa9a2b77282695003836985	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9922189082766003
fbf11dac60b894b7c8ffe2058c151f25	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus; s__Anaerococcus_octavius	0.9911836748125381
ada67fca7917e8a1612ce3dbd338b5d1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Alloprevotella_rava	0.9988070761625069
66755353bf8c0c65a60828e785dd24bb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9987942498113179
dd60259573b96d775cc8c2daf81613ae	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9808773445031841
ab4c170b71f5ed8ff6d214e131020c69	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9985987851720021
62b62d37a593f762efa5315659d21cf9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.9999855970697135
ba082826e5b1545731a6b79e79c15761	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.9039423243819102
