"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"142",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici",6,1.36424097043008e-05,1.5,3.41421999862318e-06,"122","398","1"
"143",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas rhizophila",6,1.36424097043008e-05,6,1.36568799947193e-05,"146","2071607","1"
"144",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",6,1.36424097043008e-05,5,1.13655744361654e-05,"123","623","1"
"145",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",6,1.36424097043008e-05,6,1.36568802007384e-05,"133","549","1"
"146",NA,NA,"Verrucomicrobiota","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Chthoniobacter flavus",6,1.36424097043008e-05,6,1.36568799947193e-05,"139","497964","1"
"147",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Couchioplanes","Couchioplanes caeruleus",5,1.1368674753584e-05,1.7,3.8136816841593e-06,"159","56428","1"
"148",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Krasilnikovia","Krasilnikovia cinnamomea",5,1.1368674753584e-05,1.7,3.8136816841593e-06,"158","349313","1"
"149",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Pseudosporangium","Pseudosporangium ferrugineum",5,1.1368674753584e-05,1.7,3.8136816841593e-06,"156","439699","1"
"150",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Symbioplanes","Symbioplanes lichenis",5,1.1368674753584e-05,1.7,3.8136816841593e-06,"164","1629072","1"
"151",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium aurantiacum",5,1.1368674753584e-05,1.7,3.79357777631092e-06,"148","175570","1"
"152",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium myanmarense",5,1.1368674753584e-05,1.7,3.79357777631092e-06,"167","1938555","1"
"153",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium ochraceum",5,1.1368674753584e-05,1.7,3.79357777631092e-06,"147","65505","1"
"154",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sonneratiae",5,1.1368674753584e-05,3.9,8.93273745589618e-06,"165","1962348","1"
"155",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia acaciae",5,1.1368674753584e-05,2.7,6.05984134271004e-06,"157","1123023","1"
"156",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia hispaniensis",5,1.1368674753584e-05,2.7,6.05984134271004e-06,"160","904933","1"
"157",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Peribacillus","Peribacillus kribbensis",5,1.1368674753584e-05,5.2,1.18558405300454e-05,"152","356658","1"
"158",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",5,1.1368674753584e-05,5.1,1.16571199659719e-05,"150","1285","1"
"159",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",5,1.1368674753584e-05,5.2,1.19385120273155e-05,"149","53346","1"
"160",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rotai",5,1.1368674753584e-05,5.7,1.30801913571518e-05,"154","118060","1"
"161",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureilyticus",5,1.1368674753584e-05,5.7,1.30851606033287e-05,"155","1131292","1"
"162",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",5,1.1368674753584e-05,5.7,1.28797710408578e-05,"151","112904","1"
"163",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",5,1.1368674753584e-05,5,1.13807333289328e-05,"162","39486","1"
"164",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens",5,1.1368674753584e-05,5,1.13807333289328e-05,"161","515620","1"
"165",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Mycoplana","Mycoplana azooxidifex",5,1.1368674753584e-05,5,1.1380733322141e-05,"166","1636188","1"
"166",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Sphingosinicella","Sphingosinicella cucumeris",5,1.1368674753584e-05,4.9,1.12626849500282e-05,"163","1591117","1"
"167",NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",5,1.1368674753584e-05,5,1.13807333289328e-05,"153","901","1"
"168",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia cardiffensis",4,9.09493980286718e-06,4,9.10518964549385e-06,"170","181487","1"
"169",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces bottropensis",4,9.09493980286718e-06,0.7,1.51725582511046e-06,"182","42235","1"
"170",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces heilongjiangensis",4,9.09493980286718e-06,0.7,1.51725582511046e-06,"196","945052","1"
"171",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lincolnensis",4,9.09493980286718e-06,4,9.10458638878666e-06,"183","1915","1"
"172",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces neyagawaensis",4,9.09493980286718e-06,0.7,1.51725582511046e-06,"179","42238","1"
"173",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces ossamyceticus",4,9.09493980286718e-06,0.7,1.51725582511046e-06,"184","249581","1"
"174",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces polymachus",4,9.09493980286718e-06,0.7,1.51725582511046e-06,"205","1550619","1"
"175",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces scabiei",4,9.09493980286718e-06,0.7,1.51725582511046e-06,"192","1930","1"
"176",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Oryzobacter","Oryzobacter terrae",4,9.09493980286718e-06,2,4.55229333157311e-06,"204","1620385","1"
"177",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Phycicoccus","Phycicoccus elongatus",4,9.09493980286718e-06,2,4.55229333157311e-06,"169","1193181","1"
"178",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces ramosus",4,9.09493980286718e-06,3,6.73357864890296e-06,"168","33879","1"
"179",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium canariasense",4,9.09493980286718e-06,3.1,7.01028704085634e-06,"181","228230","1"
"180",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia halophobica",4,9.09493980286718e-06,1.1,2.41284722356932e-06,"178","29401","1"
"181",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia kujensis",4,9.09493980286718e-06,1.1,2.41284722356932e-06,"199","1128675","1"
"182",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia profundimaris",4,9.09493980286718e-06,1.1,2.41284722356932e-06,"206","1804989","1"
"183",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia thailandensis",4,9.09493980286718e-06,1.1,2.41284722356932e-06,"203","1701089","1"
"184",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia yuanmonensis",4,9.09493980286718e-06,1.1,2.41284722356932e-06,"198","1095914","1"
"185",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",4,9.09493980286718e-06,4.2,9.66277244338701e-06,"202","1494962","1"
"186",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",4,9.09493980286718e-06,4.4,1.00981055726544e-05,"172","29382","1"
"187",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",4,9.09493980286718e-06,4.2,9.50459944173899e-06,"171","57732","1"
"188",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",4,9.09493980286718e-06,5.2,1.17670883989444e-05,"180","37734","1"
"189",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",4,9.09493980286718e-06,4.6,1.03777624811083e-05,"194","150033","1"
"190",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",4,9.09493980286718e-06,4.2,9.57553480166106e-06,"209","2005703","1"
"191",NA,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum faecicola",4,9.09493980286718e-06,4,9.10458666314622e-06,"213","2358141","1"
"192",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia stercoris",4,9.09493980286718e-06,4,9.10458666314622e-06,"191","871664","1"
"193",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",4,9.09493980286718e-06,4,9.10458666314622e-06,"201","1150298","1"
"194",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",4,9.09493980286718e-06,4,9.10458666314622e-06,"188","706562","1"
"195",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides koreensis",4,9.09493980286718e-06,2.1,4.75761712387588e-06,"210","1912896","1"
"196",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",4,9.09493980286718e-06,2.1,4.75761712387588e-06,"212","1912894","1"
"197",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes indistinctus",4,9.09493980286718e-06,4,9.10458666314622e-06,"177","742725","1"
"198",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",4,9.09493980286718e-06,5.8,1.32053650082832e-05,"190","328814","1"
"199",NA,NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas lutea",4,9.09493980286718e-06,3.9,8.85538350118756e-06,"193","296052","1"
"200",NA,NA,"Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium mobile",4,9.09493980286718e-06,4,9.10458666314622e-06,"176","162292","1"
"201",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium aestuarii",4,9.09493980286718e-06,2,4.55229333157311e-06,"197","53398","1"
"202",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium vulgare",4,9.09493980286718e-06,2,4.55229333157311e-06,"187","83","1"
"203",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium albiziae",4,9.09493980286718e-06,4,9.10458666314622e-06,"174","335020","1"
"204",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium thiogangeticum",4,9.09493980286718e-06,4,9.10458666314622e-06,"195","302401","1"
"205",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas daechungensis",4,9.09493980286718e-06,4,9.10458666314622e-06,"200","1176646","1"
"206",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paracidovorax","Paracidovorax konjaci",4,9.09493980286718e-06,3.9,8.85746150690112e-06,"175","32040","1"
"207",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","Roseateles aquatilis",4,9.09493980286718e-06,1.1,2.59947690910454e-06,"185","431061","1"
"208",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","Roseateles chitosanitabidus",4,9.09493980286718e-06,1.1,2.59947690910454e-06,"186","65048","1"
"209",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","Roseateles noduli",4,9.09493980286718e-06,1.1,2.59947690910454e-06,"211","2052484","1"
"210",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Roseateles","Roseateles oligotrophus",4,9.09493980286718e-06,1.1,2.59947690910454e-06,"208","1769250","1"
"211",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",4,9.09493980286718e-06,2,4.55229333157311e-06,"207","1816689","1"
"212",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",4,9.09493980286718e-06,2,4.55229333157311e-06,"173","234908","1"
"213",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis",4,9.09493980286718e-06,4,9.10458666314622e-06,"189","40545","1"
"214",NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Arenimicrobiaceae","Arenimicrobium","Arenimicrobium luteum",3,6.82120485215039e-06,3,6.82843999735966e-06,"246","1560324","1"
"215",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium immunditiarum",3,6.82120485215039e-06,1.5,3.41421999867946e-06,"233","337480","1"
"216",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium xylanilyticum",3,6.82120485215039e-06,1.5,3.41421999867946e-06,"224","300018","1"
"217",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella albertanoniae",3,6.82120485215039e-06,0.5,1.13714775161728e-06,"238","1266829","1"
"218",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella antibiotica",3,6.82120485215039e-06,0.5,1.13714775161728e-06,"219","190195","1"
"219",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella endophytica",3,6.82120485215039e-06,0.5,1.13714775161728e-06,"223","913948","1"
"220",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella flavida",3,6.82120485215039e-06,0.5,1.13714775161728e-06,"232","182640","1"
"221",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella pittospori",3,6.82120485215039e-06,0.5,1.13714775161728e-06,"231","722689","1"
"222",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella swartbergensis",3,6.82120485215039e-06,0.5,1.13714775161728e-06,"229","324852","1"
"223",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides islandensis",3,6.82120485215039e-06,2,4.61133503929305e-06,"228","433663","1"
"224",NA,NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens",3,6.82120485215039e-06,3,6.82843999735966e-06,"221","74426","1"
"225",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Anoxybacillus","Anoxybacillus tepidamans",3,6.82120485215039e-06,2,4.57670294073088e-06,"214","265948","1"
"226",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mycoides",3,6.82120485215039e-06,2.8,6.41132422057118e-06,"215","1405","1"
"227",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lemanii",3,6.82120485215039e-06,2.9,6.51073616174077e-06,"236","1159752","1"
"228",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus colini",3,6.82120485215039e-06,3.4,7.70256017596325e-06,"244","1819254","1"
"229",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",3,6.82120485215039e-06,3.5,7.96027946365545e-06,"218","1302","1"
"230",NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum desmolans",3,6.82120485215039e-06,3,6.82843999735966e-06,"239","39484","1"
"231",NA,NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum",3,6.82120485215039e-06,3,6.82843999735966e-06,"240","39496","1"
"232",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",3,6.82120485215039e-06,3,6.82843999735966e-06,"247","2164149","1"
"233",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus",3,6.82120485215039e-06,3,6.82843999735966e-06,"220","649756","1"
"234",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",3,6.82120485215039e-06,3.4,7.62633635603168e-06,"226","1121115","1"
"235",NA,NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus mediterraneensis",3,6.82120485215039e-06,1.5,3.41421999867981e-06,"245","1870984","1"
"236",NA,NA,"Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus murdochii",3,6.82120485215039e-06,1.5,3.41421999867981e-06,"227","411577","1"
"237",NA,NA,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Adhaeribacter terrae",3,6.82120485215039e-06,3,6.82843999735966e-06,"248","1892554","1"
"238",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia humi",3,6.82120485215039e-06,1.5,3.41421999867982e-06,"242","1591105","1"
"239",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia insulae",3,6.82120485215039e-06,1.5,3.41421999867982e-06,"225","1116389","1"
"240",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella stibiiresistens",3,6.82120485215039e-06,3,6.82843997988785e-06,"222","1385369","1"
"241",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas aquatilis",3,6.82120485215039e-06,1.5,3.41421999867977e-06,"234","93063","1"
"242",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas melonis",3,6.82120485215039e-06,1.5,3.41421999867977e-06,"217","152682","1"
"243",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter fontanus",3,6.82120485215039e-06,2.5,5.60724767803549e-06,"235","247486","1"
"244",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",3,6.82120485215039e-06,3,6.82843991991048e-06,"216","1336242","1"
"245",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter gerneri",3,6.82120485215039e-06,3,6.82873008661023e-06,"237","1120926","1"
"246",NA,NA,"Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Povalibacter","Povalibacter uvarum",3,6.82120485215039e-06,3,6.82843999735966e-06,"230","732238","1"
"247",NA,NA,"Verrucomicrobiota","Opitutia","Opitutales","Opitutaceae","Lacunisphaera","Lacunisphaera limnophila",3,6.82120485215039e-06,3,6.82843999684274e-06,"243","1838286","1"
"248",NA,NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter","Luteolibacter gellanilyticus",3,6.82120485215039e-06,2.8,6.39075562430009e-06,"241","1639998","1"
"249",NA,NA,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea","Luteitalea pratensis",2,4.54746990143359e-06,2,4.55229333157311e-06,"335","1855912","1"
"250",NA,NA,"Actinomycetota","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Aquihabitans","Aquihabitans daechungensis",2,4.54746990143359e-06,2,4.55229333157311e-06,"324","1052257","1"
"251",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces abikoensis",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"283","97398","1"
"252",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cangkringensis",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"265","114696","1"
"253",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces coerulescens",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"282","29304","1"
"254",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cuspidosporus",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"273","66882","1"
"255",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces indonesiensis",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"284","114700","1"
"256",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces luteosporeus",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"278","173856","1"
"257",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces resistomycificus",2,4.54746990143359e-06,2,4.55229333156829e-06,"269","67356","1"
"258",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces rimosus",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"253","1927","1"
"259",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sclerotialus",2,4.54746990143359e-06,0.2,5.69036666361004e-07,"281","1957","1"
"260",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas aerilata",2,4.54746990143359e-06,0.5,1.11883328158003e-06,"300","515326","1"
"261",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas humilata",2,4.54746990143359e-06,0.5,1.11883328158003e-06,"250","144055","1"
"262",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas soli",2,4.54746990143359e-06,0.5,1.11883328158003e-06,"316","931535","1"
"263",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas terrae",2,4.54746990143359e-06,0.5,1.11883328158003e-06,"261","311234","1"
"264",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces humatus",2,4.54746990143359e-06,1,2.30776711527012e-06,"271","279573","1"
"265",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces iriomotensis",2,4.54746990143359e-06,1,2.30776711527012e-06,"296","717856","1"
"266",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces neolithicus",2,4.54746990143359e-06,1,2.30776711527012e-06,"259","269420","1"
"267",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes regularis",2,4.54746990143359e-06,2,4.55229314603752e-06,"272","52697","1"
"268",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Paractinoplanes","Paractinoplanes abujensis",2,4.54746990143359e-06,0.4,8.87765865008767e-07,"293","882441","1"
"269",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Paractinoplanes","Paractinoplanes bogorensis",2,4.54746990143359e-06,0.4,8.87765865008767e-07,"336","1610840","1"
"270",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Rhizocola","Rhizocola hellebori",2,4.54746990143359e-06,2,4.55229333157311e-06,"328","1392758","1"
"271",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium holsaticum",2,4.54746990143359e-06,1.3,2.90165740603721e-06,"343","152142","1"
"272",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium poriferae",2,4.54746990143359e-06,1.2,2.63847624369479e-06,"260","39694","1"
"273",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium pulveris",2,4.54746990143359e-06,1.2,2.63847624369479e-06,"256","36813","1"
"274",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium sphagni",2,4.54746990143359e-06,1.2,2.63847624369479e-06,"264","1786","1"
"275",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides cavernae",2,4.54746990143359e-06,1,2.2760858704169e-06,"334","1921566","1"
"276",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides hwasunensis",2,4.54746990143359e-06,1,2.2760858704169e-06,"285","397258","1"
"277",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides kribbensis",2,4.54746990143359e-06,1.8,4.10331780865719e-06,"263","305517","1"
"278",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides opuntiae",2,4.54746990143359e-06,1,2.27614666578655e-06,"267","1756185","1"
"279",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides panacihumi",2,4.54746990143359e-06,1,2.27614666578655e-06,"277","400774","1"
