"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"146",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Pseudosporangium","Pseudosporangium ferrugineum",3,9.78023805099416e-06,0.8,2.44611214934982e-06,"153","439699","1"
"147",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Symbioplanes","Symbioplanes lichenis",3,9.78023805099416e-06,0.8,2.44611214934982e-06,"167","1629072","1"
"148",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sonneratiae",3,9.78023805099416e-06,2.8,9.1308368702856e-06,"168","1962348","1"
"149",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia acaciae",3,9.78023805099416e-06,3,9.78444859739929e-06,"155","1123023","1"
"150",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,9.78023805099416e-06,3,9.79123799836381e-06,"166","1494962","1"
"151",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",3,9.78023805099416e-06,2.7,8.88965918661094e-06,"156","1639","1"
"152",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",3,9.78023805099416e-06,3,9.80690149120516e-06,"145","263475","1"
"153",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lugdunensis",3,9.78023805099416e-06,2.4,7.93509151093858e-06,"144","28035","1"
"154",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",3,9.78023805099416e-06,2.7,8.83300170714153e-06,"146","57732","1"
"155",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus crotali",3,9.78023805099416e-06,3.7,1.20894750955192e-05,"165","1453587","1"
"156",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",3,9.78023805099416e-06,3.8,1.23794771955069e-05,"164","1242999","1"
"157",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",3,9.78023805099416e-06,2.8,9.270605460973e-06,"170","2005703","1"
"158",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylolyticus",3,9.78023805099416e-06,2.7,8.86671998499796e-06,"149","83683","1"
"159",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",3,9.78023805099416e-06,3.4,1.10766149137614e-05,"147","1587","1"
"160",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",3,9.78023805099416e-06,3.3,1.0676683934079e-05,"148","227945","1"
"161",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",3,9.78023805099416e-06,3,9.78444859739929e-06,"157","88431","1"
"162",NA,NA,"Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Adhaeribacter terrae",3,9.78023805099416e-06,3,9.78444859739929e-06,"171","1892554","1"
"163",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium aestuarii",3,9.78023805099416e-06,1.5,4.89222429869965e-06,"162","53398","1"
"164",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium vulgare",3,9.78023805099416e-06,1.5,4.89222429869965e-06,"154","83","1"
"165",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella aerolata",3,9.78023805099416e-06,3,9.78444859739929e-06,"152","393310","1"
"166",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium flavum",3,9.78023805099416e-06,3,9.78444859739929e-06,"169","1778672","1"
"167",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter condimenti",3,9.78023805099416e-06,3.4,1.10837863137449e-05,"158","1073999","1"
"168",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Noviluteimonas","Noviluteimonas caseinilytica",3,9.78023805099416e-06,3,9.78444859675713e-06,"172","2675101","1"
"169",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter qingfengensis",3,9.78023805099416e-06,3,9.78447783349792e-06,"163","1262585","1"
"170",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",3,9.78023805099416e-06,3.9,1.26247302234897e-05,"151","319939","1"
"171",NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",3,9.78023805099416e-06,3,9.78444859739929e-06,"150","901","1"
"172",NA,NA,"Verrucomicrobiota","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Chthoniobacter flavus",3,9.78023805099416e-06,3,9.78444859739929e-06,"160","497964","1"
"173",NA,NA,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacter","Vicinamibacter silvestris",2,6.52015870066277e-06,2,6.52296573159953e-06,"225","1612172","1"
"174",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes missouriensis",2,6.52015870066277e-06,1,3.26122067963964e-06,"191","1866","1"
"175",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes nipponensis",2,6.52015870066277e-06,1,3.26122067963964e-06,"193","135950","1"
"176",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium aurantiacum",2,6.52015870066277e-06,0.7,2.17432191053315e-06,"176","175570","1"
"177",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium myanmarense",2,6.52015870066277e-06,0.7,2.17432191053315e-06,"229","1938555","1"
"178",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Virgisporangium","Virgisporangium ochraceum",2,6.52015870066277e-06,0.7,2.17432191053315e-06,"175","65505","1"
"179",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Winogradskya","Winogradskya humida",2,6.52015870066277e-06,2,6.52296573159953e-06,"178","113566","1"
"180",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium vanbaalenii",2,6.52015870066277e-06,1.5,4.9154239240225e-06,"211","350058","1"
"181",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides marmoribigeumensis",2,6.52015870066277e-06,2,6.52296422606886e-06,"218","433649","1"
"182",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus fungorum",2,6.52015870066277e-06,3.1,1.00960343334443e-05,"208","2039284","1"
"183",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus wiedmannii",2,6.52015870066277e-06,2.6,8.50812573075673e-06,"222","1890302","1"
"184",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia","Priestia flexa",2,6.52015870066277e-06,1,3.26148286579976e-06,"177","86664","1"
"185",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia","Priestia megaterium",2,6.52015870066277e-06,1,3.26148286579976e-06,"185","1404","1"
"186",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",2,6.52015870066277e-06,1.5,4.90134499634968e-06,"174","1641","1"
"187",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",2,6.52015870066277e-06,1.9,6.20272913306021e-06,"203","529731","1"
"188",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus antarcticus",2,6.52015870066277e-06,2,6.52296657098592e-06,"180","161360","1"
"189",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus brunensis",2,6.52015870066277e-06,2.3,7.46440666030071e-06,"207","198483","1"
"190",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus salitudinis",2,6.52015870066277e-06,2,6.52301308891414e-06,"196","465561","1"
"191",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus gallinarum",2,6.52015870066277e-06,2.2,7.23999727428961e-06,"182","1293","1"
"192",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",2,6.52015870066277e-06,2.1,6.76209351012999e-06,"179","44008","1"
"193",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lactis",2,6.52015870066277e-06,3.5,1.1577829733931e-05,"200","357441","1"
"194",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus quebecensis",2,6.52015870066277e-06,2.9,9.51169793758059e-06,"186","903983","1"
"195",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",2,6.52015870066277e-06,3,9.75162620404927e-06,"210","762845","1"
"196",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis",2,6.52015870066277e-06,2.2,7.19812933616767e-06,"223","1805431","1"
"197",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureasiticus",2,6.52015870066277e-06,2.2,7.06096923222061e-06,"187","903984","1"
"198",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus acidifermentans",2,6.52015870066277e-06,1.9,6.24902769876762e-06,"204","564710","1"
"199",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus entomophilus",2,6.52015870066277e-06,2,6.52519115794413e-06,"220","1160095","1"
"200",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mitis",2,6.52015870066277e-06,2.7,8.88102662666886e-06,"181","28037","1"
"201",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",2,6.52015870066277e-06,2,6.52296573159953e-06,"212","515619","1"
"202",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",2,6.52015870066277e-06,2,6.52296573159953e-06,"219","39488","1"
"203",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",2,6.52015870066277e-06,2,6.52296573159953e-06,"192","411459","1"
"204",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia stercoris",2,6.52015870066277e-06,2,6.52296557297804e-06,"201","871664","1"
"205",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",2,6.52015870066277e-06,2,6.52296573159953e-06,"217","1150298","1"
"206",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae",2,6.52015870066277e-06,0.7,2.17432191053318e-06,"209","1236513","1"
"207",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis",2,6.52015870066277e-06,0.7,2.17432191053318e-06,"199","1077285","1"
"208",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides koreensis",2,6.52015870066277e-06,1,3.26148286561143e-06,"231","1912896","1"
"209",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",2,6.52015870066277e-06,1,3.26148286561143e-06,"232","1912894","1"
"210",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",2,6.52015870066277e-06,0.7,2.17432191053318e-06,"198","818","1"
"211",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",2,6.52015870066277e-06,2,6.52294900287876e-06,"183","214856","1"
"212",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga aerophila",2,6.52015870066277e-06,0.7,2.17432191051789e-06,"206","670291","1"
"213",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga arabica",2,6.52015870066277e-06,0.7,2.17432191051789e-06,"215","1128671","1"
"214",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga soli",2,6.52015870066277e-06,0.7,2.17432191051789e-06,"224","1854496","1"
"215",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Reyranellaceae","Reyranella","Reyranella soli",2,6.52015870066277e-06,2,6.52296573159953e-06,"213","1230389","1"
"216",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium jaguaris",2,6.52015870066277e-06,1.5,4.89222434269096e-06,"216","1312183","1"
"217",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter johrii",2,6.52015870066277e-06,2,6.52385380514876e-06,"202","445629","1"
"218",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella stibiiresistens",2,6.52015870066277e-06,2,6.5229642609162e-06,"188","1385369","1"
"219",NA,NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas mesophila",2,6.52015870066277e-06,2,6.52296573159953e-06,"230","2303576","1"
"220",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paracidovorax","Paracidovorax avenae",2,6.52015870066277e-06,1,3.26148286579976e-06,"184","80867","1"
"221",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paracidovorax","Paracidovorax cattleyae",2,6.52015870066277e-06,1,3.26148286579976e-06,"197","80868","1"
"222",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter turicensis",2,6.52015870066277e-06,3.2,1.04802990279846e-05,"195","693216","1"
"223",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",2,6.52015870066277e-06,2.6,8.49727056571241e-06,"173","623","1"
"224",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Agrilutibacter","Agrilutibacter niabensis",2,6.52015870066277e-06,0.4,1.30459314631991e-06,"194","380628","1"
"225",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Arenimonas","Arenimonas daejeonensis",2,6.52015870066277e-06,0.7,2.17373288595974e-06,"190","370777","1"
"226",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Arenimonas","Arenimonas malthae",2,6.52015870066277e-06,0.7,2.17373288595974e-06,"189","354197","1"
"227",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter fragariae",2,6.52015870066277e-06,0.4,1.30459314631991e-06,"227","1537378","1"
"228",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter rhizosphaerae",2,6.52015870066277e-06,0.4,1.30459314631991e-06,"226","1537377","1"
"229",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter terricola",2,6.52015870066277e-06,0.4,1.30459314631991e-06,"221","1743261","1"
"230",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Lysobacter","Lysobacter tyrosinelyticus",2,6.52015870066277e-06,0.4,1.30459314631991e-06,"228","1537376","1"
"231",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Pseudoxanthomonas","Pseudoxanthomonas koreensis",2,6.52015870066277e-06,0.7,2.17373288595974e-06,"214","266061","1"
"232",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter calcoaceticus",2,6.52015870066277e-06,2.1,6.77873820228588e-06,"205","471","1"
"233",NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","Aridibacter famidurans",1,3.26007935033139e-06,0.5,1.60609225952795e-06,"378","1384638","1"
"234",NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","Aridibacter nitratireducens",1,3.26007935033139e-06,0.5,1.60609225952795e-06,"407","1911421","1"
"235",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces gaoshouyii",1,3.26007935033139e-06,1.1,3.47710750429869e-06,"404","1960083","1"
"236",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Geodermatophilus","Geodermatophilus obscurus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"354","526225","1"
"237",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Klenkia","Klenkia brasiliensis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"340","333142","1"
"238",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Klenkia","Klenkia marina",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"414","1960309","1"
"239",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Klenkia","Klenkia soli",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"349","1052260","1"
"240",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Klenkia","Klenkia terrae",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"350","1052259","1"
"241",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces canus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"338","58343","1"
"242",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces chryseus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"297","68186","1"
"243",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cremeus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"294","66881","1"
"244",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces hypolithicus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"300","479410","1"
"245",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lannensis",1,3.26007935033139e-06,1,3.26148286579976e-06,"312","766498","1"
"246",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lavendofoliae",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"262","67314","1"
"247",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces libani",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"298","68043","1"
"248",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces mirabilis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"339","68239","1"
"249",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces odorifer",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"242","53450","1"
"250",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces rubradiris",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"337","285531","1"
"251",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces rutgersensis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"285","53451","1"
"252",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces seymenliensis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"369","1302728","1"
"253",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces shaanxiensis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"328","653357","1"
"254",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces spiroverticillatus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"288","67366","1"
"255",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces tendae",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"295","1932","1"
"256",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces triticiradicis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"421","2651189","1"
"257",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces violaceolatus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"331","67378","1"
"258",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Bogoriellaceae","Georgenia","Georgenia ruanii",1,3.26007935033139e-06,1,3.2612262284045e-06,"292","348442","1"
"259",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Ornithinibacter","Ornithinibacter aureus",1,3.26007935033139e-06,1,3.20308082059865e-06,"329","622664","1"
"260",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Oryzobacter","Oryzobacter terrae",1,3.26007935033139e-06,0.5,1.48503078531964e-06,"388","1620385","1"
"261",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Phycicoccus","Phycicoccus elongatus",1,3.26007935033139e-06,0.5,1.48503078531964e-06,"246","1193181","1"
"262",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces ramosus",1,3.26007935033139e-06,1,3.26144058139786e-06,"236","33879","1"
"263",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter dokdonellae",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"418","2211210","1"
"264",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"344","1665","1"
"265",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter livingstonensis",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"330","670078","1"
"266",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"289","409290","1"
"267",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pascens",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"237","1677","1"
"268",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter psychrochitiniphilus",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"309","291045","1"
"269",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter defluvii",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"291","410837","1"
"270",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter oxydans",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"239","1671","1"
"271",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter polychromogenes",1,3.26007935033139e-06,0.2,6.52296573159953e-07,"238","1676","1"
"272",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes couchii",1,3.26007935033139e-06,1,3.26148286579976e-06,"290","403638","1"
"273",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Catellatospora","Catellatospora chokoriensis",1,3.26007935033139e-06,0.2,8.15370716449941e-07,"335","310353","1"
"274",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Catellatospora","Catellatospora citrea",1,3.26007935033139e-06,0.2,8.15370716449941e-07,"271","53366","1"
"275",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Catellatospora","Catellatospora paridis",1,3.26007935033139e-06,0.2,8.15370716449941e-07,"396","1617086","1"
"276",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Catellatospora","Catellatospora vulcania",1,3.26007935033139e-06,0.2,8.15370716449941e-07,"381","1460450","1"
"277",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans flavus",1,3.26007935033139e-06,0.2,8.0475186863787e-07,"351","1076124","1"
"278",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans kaempferiae",1,3.26007935033139e-06,0.2,8.0475186863787e-07,"389","1620943","1"
"279",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans rumicis",1,3.26007935033139e-06,0.2,8.0475186863787e-07,"352","1076125","1"
"280",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans suffuscus",1,3.26007935033139e-06,0.2,8.0475186863787e-07,"326","624315","1"
"281",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium tuberculostearicum",1,3.26007935033139e-06,1,3.26148286579976e-06,"252","38304","1"
"282",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium heidelbergense",1,3.26007935033139e-06,0.5,1.59887390018397e-06,"249","53376","1"
"283",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium shigaense",1,3.26007935033139e-06,0.5,1.59887390018397e-06,"366","722731","1"
"284",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium palauense",1,3.26007935033139e-06,1,3.26060199811766e-06,"384","2034511","1"
